id,text
1197810," I am even wiser than my elders,
    for I have kept your commandments."
1197811," I am even wiser than my elders,
    for I have kept your commandments."
1197812," I am even wiser than my elders,
    for I have kept your commandments."
1197813," I am even wiser than my elders,
    for I have kept your commandments."
1197814," I am even wiser than my elders,
    for I have kept your commandments."
1197815," I am even wiser than my elders,
    for I have kept your commandments."
1197816," I am even wiser than my elders,
    for I have kept your commandments."
1197817," I am even wiser than my elders,
    for I have kept your commandments."
1197818," I am even wiser than my elders,
    for I have kept your commandments."
1197819," I am even wiser than my elders,
    for I have kept your commandments."
1197820," I am even wiser than my elders,
    for I have kept your commandments."
1197821," I am even wiser than my elders,
    for I have kept your commandments."
1197822," I am even wiser than my elders,
    for I have kept your commandments."
1197823," I am even wiser than my elders,
    for I have kept your commandments."
1197824," I am even wiser than my elders,
    for I have kept your commandments."
1197825," I am even wiser than my elders,
    for I have kept your commandments."
1197826," I am even wiser than my elders,
    for I have kept your commandments."
1197827," I am even wiser than my elders,
    for I have kept your commandments."
1197828," I am even wiser than my elders,
    for I have kept your commandments."
1197829," I am even wiser than my elders,
    for I have kept your commandments."
1197830," I am even wiser than my elders,
    for I have kept your commandments."
1197831," I am even wiser than my elders,
    for I have kept your commandments."
1197832," I am even wiser than my elders,
    for I have kept your commandments."
1197833," I am even wiser than my elders,
    for I have kept your commandments."
1197834," I am even wiser than my elders,
    for I have kept your commandments."
1197835," I am even wiser than my elders,
    for I have kept your commandments."
1197836," I am even wiser than my elders,
    for I have kept your commandments."
1197837," I am even wiser than my elders,
    for I have kept your commandments."
1197838," I am even wiser than my elders,
    for I have kept your commandments."
1197839," I am even wiser than my elders,
    for I have kept your commandments."
1197840," I am even wiser than my elders,
    for I have kept your commandments."
1197841," I am even wiser than my elders,
    for I have kept your commandments."
1197842," I am even wiser than my elders,
    for I have kept your commandments."
1197843," I am even wiser than my elders,
    for I have kept your commandments."
1197844," I am even wiser than my elders,
    for I have kept your commandments."
1197845," I am even wiser than my elders,
    for I have kept your commandments."
1197846," I am even wiser than my elders,
    for I have kept your commandments."
1197847," I am even wiser than my elders,
    for I have kept your commandments."
1197848," I am even wiser than my elders,
    for I have kept your commandments."
1197849," I am even wiser than my elders,
    for I have kept your commandments."
1197850," I am even wiser than my elders,
    for I have kept your commandments."
1197851," I am even wiser than my elders,
    for I have kept your commandments."
1197852," I am even wiser than my elders,
    for I have kept your commandments."
1197853," I am even wiser than my elders,
    for I have kept your commandments."
1197854," I am even wiser than my elders,
    for I have kept your commandments."
1197855," I am even wiser than my elders,
    for I have kept your commandments."
1197856," I am even wiser than my elders,
    for I have kept your commandments."
1197857," I am even wiser than my elders,
    for I have kept your commandments."
1197858," I am even wiser than my elders,
    for I have kept your commandments."
1197859," I am even wiser than my elders,
    for I have kept your commandments."
